"Days","Rater","Compound","Garden","RoseType","BushID","FlowerID"
9,10,3,2,2,29,63434
5,13,4,1,1,29,15339
7,10,4,1,2,29,28203
10,8,4,1,2,29,88293
6,1,4,2,1,29,74539
7,3,4,2,1,29,25553
10,14,4,2,2,29,21672
1,5,5,1,1,29,15270
14,1,5,1,1,29,2110
10,14,5,1,2,29,54577
15,12,5,1,2,29,54384
16,6,5,2,1,29,18030
12,2,5,2,2,29,66140
11,14,5,2,2,29,88781
17,13,6,1,1,29,30312
5,13,6,1,1,29,33325
7,1,6,1,2,29,1529
15,6,6,2,1,29,76265
10,10,6,2,1,29,21269
17,1,6,2,2,29,16203
8,10,6,2,2,29,47737
5,10,7,1,1,29,82598
6,4,7,1,2,29,75047
7,4,7,1,2,29,22638
7,12,7,2,1,29,23141
9,4,7,2,1,29,67310
12,7,7,2,2,29,60205
2,12,8,1,1,29,77778
10,13,8,1,1,29,63766
12,8,8,1,2,29,31261
15,11,8,2,1,29,98903
6,15,8,2,1,29,33907
11,3,8,2,2,29,45002
10,13,8,2,2,29,62157
3,8,9,1,1,29,97275
11,9,9,1,2,29,41373
15,9,9,1,2,29,68432
9,9,9,2,1,29,67451
7,10,9,2,1,29,96446
7,2,9,2,2,29,96172
10,2,10,1,1,29,47486
4,8,10,1,1,29,83939
4,14,10,1,2,29,56678
1,11,10,1,2,29,43853
4,13,10,2,1,29,70719
6,9,10,2,2,29,85577
12,2,10,2,2,29,45601
7,4,11,1,1,29,65466
16,14,11,1,1,29,63598
5,12,11,1,2,29,92167
5,6,11,2,1,29,91488
11,6,11,2,1,29,2937
24,2,11,2,2,29,92421
5,1,11,2,2,29,11400
20,9,12,1,1,29,28640
15,14,12,1,2,29,91744
6,15,12,1,2,29,3907
5,1,12,2,1,29,72968
17,10,12,2,1,29,66521
3,7,12,2,2,29,49354
14,6,13,1,1,29,99846
17,8,13,1,1,29,35353
11,3,13,1,2,29,13708
24,15,13,2,1,29,9487
15,14,13,2,1,29,25889
10,5,13,2,2,29,55168
12,6,13,2,2,29,4465
1,10,14,1,1,29,6517
4,4,14,1,2,29,33432
7,13,14,1,2,29,34539
11,2,14,2,1,29,95997
12,8,14,2,1,29,39798
9,15,14,2,2,29,2279
15,2,15,1,1,29,83384
15,10,15,1,1,29,4852
15,2,15,1,2,29,84459
18,12,15,1,2,29,84728
8,10,15,2,1,29,94192
13,15,15,2,2,29,45717
14,3,15,2,2,29,96024
22,7,1,1,1,30,38993
15,7,1,1,1,30,39836
23,3,1,1,2,30,14577
19,3,1,2,1,30,11983
4,2,1,2,1,30,32824
10,12,1,2,2,30,78509
3,11,1,2,2,30,41065
24,9,2,1,1,30,83746
18,14,2,1,2,30,71977
20,1,2,1,2,30,97871
24,4,2,2,1,30,87329
24,9,2,2,1,30,67025
24,6,2,2,2,30,58269
24,13,3,1,1,30,13588
24,11,3,1,1,30,65779
19,15,3,1,2,30,77548
19,14,3,2,1,30,74835
22,10,3,2,1,30,39326
20,15,3,2,2,30,94149
15,4,3,2,2,30,61449
16,14,4,1,1,30,72687
17,2,4,1,2,30,24258
12,6,4,1,2,30,60794
14,7,4,2,1,30,77281
9,12,4,2,1,30,94655
10,15,4,2,2,30,2609
13,11,5,1,1,30,80450
24,3,5,1,1,30,74457
22,10,5,1,2,30,5806
7,1,5,1,2,30,34957
9,5,5,2,1,30,79132
18,9,5,2,2,30,63683
23,9,5,2,2,30,49494
17,8,6,1,1,30,54826
18,2,6,1,1,30,28619
16,9,6,1,2,30,9231
23,15,6,2,1,30,76812
19,9,6,2,1,30,83134
5,2,6,2,2,30,92073
23,10,6,2,2,30,43614
13,1,7,1,1,30,53398
9,10,7,1,2,30,65681
7,7,7,1,2,30,60259
8,1,7,2,1,30,95166
24,10,7,2,1,30,75625
13,4,7,2,2,30,25099
15,11,8,1,1,30,96368
17,15,8,1,1,30,14181
13,13,8,1,2,30,37611
24,15,8,2,1,30,3151
13,5,8,2,1,30,44214
22,7,8,2,2,30,64862
23,11,8,2,2,30,83405
6,1,9,1,1,30,71060
20,5,9,1,2,30,27942
24,14,9,1,2,30,13911
8,15,9,2,1,30,42176
14,15,9,2,1,30,27699
8,13,9,2,2,30,29842
17,8,10,1,1,30,86880
7,1,10,1,1,30,17039
24,6,10,1,2,30,93071
8,10,10,1,2,30,34925
9,10,10,2,1,30,21297
24,12,10,2,2,30,3887
24,2,10,2,2,30,79554
20,11,11,1,1,30,42988
16,10,11,1,1,30,86726
18,8,11,1,2,30,51178
15,7,11,2,1,30,67964
21,6,11,2,1,30,30491
21,14,11,2,2,30,32177
24,4,11,2,2,30,87605
9,9,12,1,1,30,35260
15,12,12,1,2,30,41758
19,1,12,1,2,30,96851
21,4,12,2,1,30,22044
14,4,12,2,2,30,71821
20,2,12,2,2,30,56142
15,15,13,1,1,30,53335
12,11,13,1,1,30,82534
24,5,13,1,2,30,71126
9,8,13,2,1,30,29148
24,11,13,2,1,30,43170
24,8,13,2,2,30,16686
24,3,13,2,2,30,98298
24,7,14,1,1,30,3773
12,13,14,1,2,30,27251
24,8,14,1,2,30,17832
19,14,14,2,1,30,86034
13,5,14,2,1,30,6647
16,1,14,2,2,30,88831
17,3,15,1,1,30,35780
24,4,15,1,1,30,31923
24,4,15,1,2,30,55681
22,13,15,1,2,30,62214
24,1,15,2,1,30,80700
17,1,15,2,2,30,81975
24,10,15,2,2,30,56301
21,7,1,1,1,31,66046
13,6,1,1,1,31,11146
14,6,1,1,2,31,74928
21,7,1,2,1,31,91568
15,4,1,2,1,31,41031
3,3,1,2,2,31,27271
7,10,1,2,2,31,22662
24,8,2,1,1,31,27512
24,15,2,1,2,31,25156
20,11,2,1,2,31,93932
17,5,2,2,1,31,75473
24,9,2,2,1,31,43570
24,2,2,2,2,31,41684
17,6,3,1,1,31,39196
24,3,3,1,1,31,55729
11,10,3,1,2,31,65472
13,7,3,2,1,31,51681
24,6,3,2,1,31,30918
23,9,3,2,2,31,92278
7,6,3,2,2,31,41419
24,6,4,1,1,31,9995
6,5,4,1,2,31,66180
24,8,4,1,2,31,13088
16,5,4,2,1,31,82597
19,11,4,2,1,31,24283
13,9,4,2,2,31,66793
10,10,5,1,1,31,8
21,3,5,1,1,31,22414
21,9,5,1,2,31,69344
16,13,5,1,2,31,8449
11,3,5,2,1,31,96072
13,10,5,2,2,31,93526
11,2,5,2,2,31,3126
24,13,6,1,1,31,55178
21,10,6,1,1,31,29368
11,1,6,1,2,31,22828
18,3,6,2,1,31,38730
15,14,6,2,1,31,65271
11,13,6,2,2,31,25352
11,9,6,2,2,31,53776
24,1,7,1,1,31,43444
15,2,7,1,2,31,24453
12,5,7,1,2,31,77753
7,4,7,2,1,31,99835
19,12,7,2,2,31,81045
14,10,7,2,2,31,91374
16,15,8,1,1,31,76011
16,4,8,1,1,31,75070
16,14,8,1,2,31,46372
17,8,8,2,1,31,96303
18,8,8,2,1,31,66693
15,5,8,2,2,31,84190
23,2,8,2,2,31,91443
15,9,9,1,1,31,81006
10,14,9,1,2,31,21154
14,12,9,1,2,31,7936
24,10,9,2,1,31,83111
17,3,9,2,1,31,95638
13,10,9,2,2,31,52272
19,1,10,1,1,31,10705
24,5,10,1,1,31,58579
18,14,10,1,2,31,3184
11,1,10,1,2,31,84547
14,15,10,2,1,31,84016
4,1,10,2,2,31,40280
10,1,10,2,2,31,89779
24,9,11,1,1,31,28956
10,2,11,1,1,31,85259
5,6,11,1,2,31,96926
14,8,11,2,1,31,42788
19,12,11,2,1,31,34043
15,3,11,2,2,31,31994
12,10,11,2,2,31,63926
6,15,12,1,1,31,38309
10,10,12,1,2,31,93583
24,3,12,1,2,31,71699
7,7,12,2,1,31,88415
9,4,12,2,2,31,68490
17,4,12,2,2,31,48412
20,8,13,1,1,31,1631
24,14,13,1,1,31,98509
10,4,13,1,2,31,96849
22,8,13,2,1,31,84791
24,3,13,2,1,31,53047
22,6,13,2,2,31,99442
8,10,13,2,2,31,54726
16,8,14,1,1,31,2089
10,14,14,1,2,31,65630
23,6,14,1,2,31,82365
20,14,14,2,1,31,62382
18,13,14,2,1,31,94901
16,12,14,2,2,31,39592
24,3,15,1,1,31,84399
22,14,15,1,1,31,24332
16,9,15,1,2,31,16584
20,2,15,1,2,31,27267
21,6,15,2,1,31,18848
24,6,15,2,2,31,41519
6,3,15,2,2,31,19213
16,15,1,1,1,32,9203
18,15,1,1,1,32,3421
2,15,1,1,2,32,53728
13,4,1,2,1,32,21584
10,11,1,2,1,32,71071
8,11,1,2,2,32,37606
15,3,1,2,2,32,1231
13,8,2,1,1,32,55580
15,8,2,1,2,32,7308
16,3,2,1,2,32,2324
24,7,2,2,1,32,89640
7,7,2,2,2,32,23690
20,10,2,2,2,32,24638
10,5,3,1,1,32,7759
9,10,3,1,1,32,53895
5,7,3,1,2,32,44658
17,2,3,2,1,32,14722
20,12,3,2,1,32,9592
2,13,3,2,2,32,45716
16,14,3,2,2,32,30921
9,8,4,1,1,32,72185
9,10,4,1,2,32,45275
7,9,4,1,2,32,22519
3,11,4,2,1,32,12303
11,8,4,2,1,32,99653
4,6,4,2,2,32,92274
6,4,5,1,1,32,15208
7,15,5,1,1,32,12440
7,15,5,1,2,32,63531
14,15,5,1,2,32,10263
6,5,5,2,1,32,49084
20,3,5,2,2,32,66225
13,15,5,2,2,32,20234
9,1,6,1,1,32,35533
12,11,6,1,1,32,19883
5,11,6,1,2,32,41638
9,2,6,2,1,32,19504
12,5,6,2,1,32,68869
10,12,6,2,2,32,71757
18,3,6,2,2,32,26366
14,11,7,1,1,32,70505
18,11,7,1,2,32,28844
21,1,7,1,2,32,85355
10,12,7,2,1,32,99092
10,14,7,2,2,32,71080
24,8,7,2,2,32,32706
17,3,8,1,1,32,27079
13,4,8,1,1,32,40880
8,9,8,1,2,32,35910
24,9,8,2,1,32,69415
4,15,8,2,1,32,22080
7,8,8,2,2,32,69332
9,3,8,2,2,32,17901
24,9,9,1,1,32,38585
6,10,9,1,2,32,54167
3,12,9,1,2,32,59278
7,4,9,2,1,32,76150
4,8,9,2,1,32,76116
6,12,9,2,2,32,87806
10,11,10,1,1,32,78951
5,8,10,1,1,32,95691
6,11,10,1,2,32,45584
11,9,10,1,2,32,28482
11,10,10,2,1,32,97108
6,13,10,2,2,32,7636
14,14,10,2,2,32,26639
10,9,11,1,1,32,93518
14,9,11,1,1,32,97088
14,3,11,1,2,32,69231
12,7,11,2,1,32,28550
10,14,11,2,1,32,60245
9,15,11,2,2,32,32012
14,5,11,2,2,32,43630
19,9,12,1,1,32,98419
24,8,12,1,2,32,76367
2,10,12,1,2,32,11666
9,3,12,2,1,32,45255
11,3,12,2,2,32,30892
16,7,12,2,2,32,29494
17,13,13,1,1,32,74965
19,2,13,1,1,32,71914
16,1,13,1,2,32,18165
15,7,13,2,1,32,91715
19,7,13,2,1,32,96085
22,15,13,2,2,32,99862
14,10,13,2,2,32,28884
14,1,14,1,1,32,20416
6,1,14,1,2,32,37541
12,11,14,1,2,32,31369
13,13,14,2,1,32,253
16,5,14,2,1,32,52302
6,11,14,2,2,32,98139
9,5,15,1,1,32,56985
13,8,15,1,1,32,81596
10,14,15,1,2,32,19762
24,8,15,1,2,32,31853
24,8,15,2,1,32,48075
8,15,15,2,2,32,52032
18,7,15,2,2,32,91226
22,5,1,1,1,33,46108
6,1,1,1,1,33,36052
5,14,1,1,2,33,88019
14,3,1,2,1,33,63152
24,4,1,2,1,33,15691
24,3,1,2,2,33,56467
12,1,1,2,2,33,57378
12,12,2,1,1,33,75632
20,10,2,1,2,33,19922
20,12,2,1,2,33,46510
19,5,2,2,1,33,87199
19,3,2,2,2,33,84627
24,10,2,2,2,33,46436
15,4,3,1,1,33,12460
7,5,3,1,1,33,57574
24,3,3,1,2,33,8570
14,1,3,2,1,33,11058
6,14,3,2,1,33,640
24,1,3,2,2,33,13404
16,12,3,2,2,33,67362
7,8,4,1,1,33,34027
21,14,4,1,2,33,35655
19,12,4,1,2,33,64674
5,6,4,2,1,33,86155
23,6,4,2,1,33,98450
15,11,4,2,2,33,63116
9,1,5,1,1,33,16499
10,4,5,1,1,33,79642
17,9,5,1,2,33,58973
20,1,5,1,2,33,30341
24,10,5,2,1,33,45321
24,3,5,2,2,33,81121
24,10,5,2,2,33,82051
13,7,6,1,1,33,25752
20,13,6,1,1,33,32972
20,14,6,1,2,33,66754
24,3,6,2,1,33,31940
7,11,6,2,1,33,88295
24,12,6,2,2,33,3648
17,10,6,2,2,33,44418
24,6,7,1,1,33,34802
13,5,7,1,2,33,22146
15,10,7,1,2,33,56684
18,14,7,2,1,33,45091
15,6,7,2,2,33,99861
20,5,7,2,2,33,89084
24,5,8,1,1,33,35611
8,11,8,1,1,33,52820
24,7,8,1,2,33,81547
8,1,8,2,1,33,64136
14,14,8,2,1,33,35940
12,14,8,2,2,33,59764
24,10,8,2,2,33,27961
13,6,9,1,1,33,24637
19,12,9,1,2,33,1571
22,2,9,1,2,33,55229
23,12,9,2,1,33,78190
20,8,9,2,1,33,43716
14,14,9,2,2,33,38915
12,6,10,1,1,33,26625
15,4,10,1,1,33,45593
10,10,10,1,2,33,70461
12,5,10,1,2,33,74691
18,10,10,2,1,33,19104
24,8,10,2,2,33,42243
21,10,10,2,2,33,44723
17,2,11,1,1,33,48058
24,15,11,1,1,33,80872
20,4,11,1,2,33,14106
23,12,11,2,1,33,28722
24,10,11,2,1,33,6078
17,2,11,2,2,33,95827
3,12,12,1,1,33,71139
15,11,12,1,1,33,11995
9,10,12,1,2,33,44208
24,9,12,1,2,33,26074
21,5,12,2,1,33,94274
6,7,12,2,2,33,84346
18,6,12,2,2,33,26057
13,1,13,1,1,33,77692
17,11,13,1,1,33,730
24,7,13,1,2,33,36750
24,3,13,2,1,33,68143
24,4,13,2,1,33,24262
20,15,13,2,2,33,88208
17,5,13,2,2,33,32023
24,11,14,1,1,33,28870
8,2,14,1,2,33,23095
11,4,14,1,2,33,10567
18,11,14,2,1,33,84231
15,3,14,2,1,33,1424
14,10,14,2,2,33,82893
21,15,15,1,1,33,2341
24,13,15,1,1,33,37916
17,13,15,1,2,33,13097
12,11,15,1,2,33,39385
13,15,15,2,1,33,8250
13,13,15,2,2,33,57580
22,12,15,2,2,33,4536
11,11,1,1,1,34,26217
8,2,1,1,1,34,81318
14,3,1,1,2,34,79514
7,13,1,2,1,34,82020
4,11,1,2,1,34,72627
11,9,1,2,2,34,89105
7,15,1,2,2,34,9858
14,5,2,1,1,34,8686
11,12,2,1,2,34,16368
24,3,2,1,2,34,51640
9,2,2,2,1,34,46891
18,9,2,2,2,34,24369
10,12,2,2,2,34,12421
13,8,3,1,1,34,10249
21,3,3,1,1,34,83775
10,3,3,1,2,34,16274
7,8,3,2,1,34,22675
7,2,3,2,1,34,34686
20,6,3,2,2,34,19399
24,3,3,2,2,34,66458
4,1,4,1,1,34,52771
4,15,4,1,2,34,18868
9,6,4,1,2,34,73767
9,10,4,2,1,34,60439
5,11,4,2,1,34,52540
10,1,4,2,2,34,21851
12,6,5,1,1,34,95887
17,3,5,1,1,34,26785
7,2,5,1,2,34,91966
10,11,5,1,2,34,50596
11,7,5,2,1,34,30092
11,6,5,2,2,34,11298
17,5,5,2,2,34,57445
18,8,6,1,1,34,9671
17,3,6,1,1,34,97156
18,13,6,1,2,34,87307
8,10,6,2,1,34,40269
12,5,6,2,1,34,21021
24,8,6,2,2,34,94027
9,14,7,1,1,34,81258
9,14,7,1,1,34,66536
6,9,7,1,2,34,91426
18,7,7,1,2,34,34541
6,1,7,2,1,34,14958
10,14,7,2,2,34,88516
5,15,7,2,2,34,4915
5,10,8,1,1,34,96392
14,8,8,1,1,34,84315
10,14,8,1,2,34,89253
6,6,8,2,1,34,66468
8,3,8,2,1,34,13832
5,13,8,2,2,34,99290
9,1,8,2,2,34,77511
8,6,9,1,1,34,62461
7,11,9,1,2,34,30471
4,15,9,1,2,34,97373
10,8,9,2,1,34,96070
10,9,9,2,1,34,20879
9,3,9,2,2,34,29318
3,7,10,1,1,34,68508
4,4,10,1,1,34,90413
7,12,10,1,2,34,96136
11,8,10,1,2,34,90524
8,14,10,2,1,34,39850
4,7,10,2,2,34,25503
9,15,10,2,2,34,64277
12,14,11,1,1,34,1298
18,7,11,1,1,34,59388
6,12,11,1,2,34,15290
13,13,11,2,1,34,19493
8,3,11,2,1,34,29975
14,11,11,2,2,34,82830
23,3,12,1,1,34,50409
14,14,12,1,1,34,39224
7,6,12,1,2,34,58536
8,6,12,1,2,34,17775
11,9,12,2,1,34,26436
5,14,12,2,2,34,30123
4,5,12,2,2,34,1723
8,3,13,1,1,34,33074
8,14,13,1,1,34,29248
8,2,13,1,2,34,93224
16,5,13,2,1,34,968
18,4,13,2,1,34,44880
8,8,13,2,2,34,95676
8,13,13,2,2,34,6135
10,2,14,1,1,34,42447
9,4,14,1,2,34,72995
4,5,14,1,2,34,1162
13,1,14,2,1,34,76456
4,6,14,2,1,34,58505
10,12,14,2,2,34,19025
12,3,15,1,1,34,909
10,4,15,1,1,34,34929
11,6,15,1,2,34,22867
12,2,15,1,2,34,72915
16,12,15,2,1,34,98200
10,3,15,2,2,34,23798
8,15,15,2,2,34,12712
5,14,1,1,1,35,22501
14,14,1,1,1,35,88514
1,2,1,1,2,35,21171
17,1,1,2,1,35,11451
11,12,1,2,1,35,51526
5,5,1,2,2,35,43542
10,1,2,1,1,35,55201
20,9,2,1,1,35,67163
15,9,2,1,2,35,72292
7,10,2,1,2,35,98158
11,7,2,2,1,35,52065
18,11,2,2,2,35,51599
7,14,2,2,2,35,15341
9,12,3,1,1,35,35207
9,1,3,1,1,35,61682
6,5,3,1,2,35,65448
13,9,3,2,1,35,94229
19,12,3,2,1,35,96296
21,12,3,2,2,35,11228
9,7,3,2,2,35,79632
12,3,4,1,1,35,58209
2,2,4,1,2,35,99749
3,11,4,1,2,35,86655
4,4,4,2,1,35,43825
11,3,4,2,1,35,68602
11,5,4,2,2,35,37086
15,11,5,1,1,35,7015
8,15,5,1,1,35,71945
7,13,5,1,2,35,69485
10,12,5,1,2,35,97727
11,14,5,2,1,35,23096
9,7,5,2,2,35,46582
6,5,5,2,2,35,59825
15,15,6,1,1,35,22378
8,15,6,1,1,35,44550
7,12,6,1,2,35,37012
8,12,6,2,1,35,43968
17,12,6,2,1,35,64113
6,14,6,2,2,35,80154
8,9,7,1,1,35,5558
8,13,7,1,1,35,20655
6,2,7,1,2,35,626
16,4,7,1,2,35,67142
12,12,7,2,1,35,140
9,10,7,2,2,35,433
14,2,7,2,2,35,74698
11,13,8,1,1,35,56939
5,3,8,1,1,35,80964
5,14,8,1,2,35,77744
12,14,8,2,1,35,77214
9,7,8,2,1,35,40850
9,4,8,2,2,35,10231
5,7,8,2,2,35,15842
9,7,9,1,1,35,69299
8,11,9,1,2,35,10804
8,14,9,1,2,35,83138
17,10,9,2,1,35,17427
11,10,9,2,1,35,60998
11,15,9,2,2,35,81448
10,8,10,1,1,35,17024
3,5,10,1,1,35,14724
6,5,10,1,2,35,85951
1,10,10,1,2,35,48249
9,8,10,2,1,35,17843
5,14,10,2,2,35,94643
6,13,10,2,2,35,51896
12,3,11,1,1,35,28694
5,7,11,1,1,35,92636
14,2,11,1,2,35,77606
17,7,11,2,1,35,44634
14,6,11,2,1,35,59327
8,11,11,2,2,35,73089
6,8,12,1,1,35,3789
7,8,12,1,1,35,76545
10,14,12,1,2,35,36066
10,2,12,1,2,35,46128
5,2,12,2,1,35,38238
5,5,12,2,2,35,60059
16,9,12,2,2,35,14808
24,3,13,1,1,35,56979
8,1,13,1,1,35,48563
24,11,13,1,2,35,85891
15,10,13,2,1,35,59529
10,15,13,2,1,35,59395
10,4,13,2,2,35,149
14,2,13,2,2,35,74604
1,7,14,1,1,35,34786
6,7,14,1,2,35,70068
8,1,14,1,2,35,74349
15,10,14,2,1,35,24713
5,14,14,2,1,35,15656
12,6,14,2,2,35,13917
14,2,15,1,1,35,70210
8,9,15,1,1,35,57085
6,14,15,1,2,35,17052
10,10,15,1,2,35,22835
17,11,15,2,1,35,33842
17,3,15,2,2,35,19559
11,4,15,2,2,35,38798
14,5,1,1,1,36,61480
16,6,1,1,1,36,12626
17,13,1,1,2,36,37904
24,3,1,2,1,36,97573
12,4,1,2,1,36,70748
9,14,1,2,2,36,99318
20,6,2,1,1,36,63085
11,9,2,1,1,36,32013
21,10,2,1,2,36,81487
17,7,2,1,2,36,70100
17,7,2,2,1,36,4110
7,7,2,2,2,36,70590
8,9,2,2,2,36,97963
24,7,3,1,1,36,9215
12,6,3,1,1,36,196
1,14,3,1,2,36,11987
22,4,3,2,1,36,75291
10,8,3,2,1,36,70102
24,13,3,2,2,36,15199
20,12,3,2,2,36,7683
24,10,4,1,1,36,26970
18,6,4,1,2,36,21815
16,5,4,1,2,36,9136
17,7,4,2,1,36,41627
13,4,4,2,1,36,98097
12,5,4,2,2,36,22477
17,11,5,1,1,36,76854
12,13,5,1,1,36,87033
18,4,5,1,2,36,58928
21,7,5,1,2,36,61851
6,15,5,2,1,36,25065
11,3,5,2,2,36,26298
17,13,5,2,2,36,94098
24,4,6,1,1,36,58327
10,6,6,1,1,36,66930
11,13,6,1,2,36,10073
14,13,6,2,1,36,44742
13,13,6,2,1,36,34739
18,8,6,2,2,36,98649
17,10,7,1,1,36,12036
18,6,7,1,1,36,75007
19,11,7,1,2,36,37145
14,15,7,1,2,36,66770
18,1,7,2,1,36,30148
13,1,7,2,2,36,35876
17,12,7,2,2,36,11509
18,11,8,1,1,36,44627
11,6,8,1,1,36,95253
24,7,8,1,2,36,28092
16,14,8,2,1,36,62202
24,13,8,2,1,36,52244
7,1,8,2,2,36,51458
12,5,8,2,2,36,58737
12,8,9,1,1,36,62912
19,2,9,1,2,36,44025
13,2,9,1,2,36,14180
18,14,9,2,1,36,14428
19,5,9,2,1,36,61536
19,8,9,2,2,36,4073
11,10,10,1,1,36,76919
8,13,10,1,1,36,32173
17,9,10,1,2,36,56702
24,11,10,1,2,36,76159
13,14,10,2,1,36,12072
7,5,10,2,2,36,65587
17,5,10,2,2,36,53759
24,7,11,1,1,36,90264
17,14,11,1,2,36,96540
15,6,11,1,2,36,62245
19,7,11,2,1,36,1475
10,7,11,2,1,36,56324
11,10,11,2,2,36,48738
8,15,12,1,1,36,84445
12,10,12,1,1,36,97940
16,9,12,1,2,36,74777
11,14,12,1,2,36,16965
11,6,12,2,1,36,60880
7,15,12,2,2,36,83129
13,6,12,2,2,36,58692
11,14,13,1,1,36,66156
11,5,13,1,1,36,46809
15,11,13,1,2,36,53470
24,10,13,2,1,36,93746
20,8,13,2,1,36,83028
15,1,13,2,2,36,8678
21,1,13,2,2,36,42375
24,6,14,1,1,36,21462
15,11,14,1,2,36,64337
7,11,14,1,2,36,2526
11,15,14,2,1,36,51077
14,2,14,2,1,36,89875
15,8,14,2,2,36,61904
8,15,15,1,1,36,73312
18,4,15,1,1,36,5972
20,7,15,1,2,36,174
17,15,15,1,2,36,69582
24,2,15,2,1,36,77752
15,11,15,2,2,36,62151
10,11,15,2,2,36,1527
11,12,1,1,1,37,40630
4,8,1,1,1,37,28589
7,6,1,1,2,37,24064
12,2,1,2,1,37,92783
11,6,1,2,1,37,310
8,5,1,2,2,37,66410
15,1,2,1,1,37,26778
18,12,2,1,1,37,45388
15,11,2,1,2,37,19031
24,8,2,1,2,37,11943
9,2,2,2,1,37,11208
11,10,2,2,2,37,71839
11,12,2,2,2,37,76286
15,2,3,1,1,37,6480
10,13,3,1,1,37,99046
5,7,3,1,2,37,95628
14,15,3,2,1,37,60730
14,11,3,2,1,37,15993
7,5,3,2,2,37,18012
17,8,3,2,2,37,36230
12,11,4,1,1,37,44504
5,10,4,1,2,37,90276
6,11,4,1,2,37,85480
4,10,4,2,1,37,98850
7,12,4,2,1,37,82427
10,4,4,2,2,37,36412
12,12,5,1,1,37,96017
6,9,5,1,1,37,35291
16,12,5,1,2,37,25767
15,7,5,1,2,37,65658
9,7,5,2,1,37,75171
13,10,5,2,2,37,41353
11,12,5,2,2,37,20780
24,14,6,1,1,37,76522
20,9,6,1,2,37,53911
8,5,6,1,2,37,13550
16,1,6,2,1,37,68838
14,11,6,2,1,37,15734
18,8,6,2,2,37,26216
17,8,7,1,1,37,93494
14,3,7,1,1,37,8743
4,1,7,1,2,37,18312
16,8,7,1,2,37,81405
9,4,7,2,1,37,77231
6,11,7,2,2,37,15796
9,3,7,2,2,37,56957
13,12,8,1,1,37,34443
7,13,8,1,1,37,66199
2,12,8,1,2,37,79698
10,2,8,2,1,37,14493
8,11,8,2,1,37,70083
6,8,8,2,2,37,36130
3,1,8,2,2,37,20727
2,13,9,1,1,37,31767
9,11,9,1,2,37,55334
8,6,9,1,2,37,675
6,5,9,2,1,37,64547
10,5,9,2,1,37,99486
9,5,9,2,2,37,79771
4,10,10,1,1,37,13993
13,4,10,1,1,37,77483
4,1,10,1,2,37,59904
13,9,10,1,2,37,81838
10,10,10,2,1,37,26852
5,12,10,2,2,37,45736
3,1,10,2,2,37,36400
21,15,11,1,1,37,2306
9,8,11,1,2,37,17506
15,4,11,1,2,37,87076
9,15,11,2,1,37,33915
12,11,11,2,1,37,62344
12,13,11,2,2,37,35751
17,7,12,1,1,37,65895
17,1,12,1,1,37,15050
9,15,12,1,2,37,55558
5,7,12,1,2,37,50618
14,3,12,2,1,37,76120
11,3,12,2,2,37,90647
11,4,12,2,2,37,92199
9,1,13,1,1,37,88153
4,1,13,1,1,37,51147
13,9,13,1,2,37,27927
8,8,13,2,1,37,27334
21,5,13,2,1,37,9123
5,13,13,2,2,37,38939
24,13,13,2,2,37,79732
6,9,14,1,1,37,57476
4,13,14,1,2,37,26824
8,7,14,1,2,37,78111
7,1,14,2,1,37,50703
13,10,14,2,1,37,18443
4,14,14,2,2,37,62045
18,3,15,1,1,37,41307
4,6,15,1,1,37,74628
10,2,15,1,2,37,61153
15,3,15,1,2,37,53257
15,7,15,2,1,37,30762
9,12,15,2,2,37,73928
10,1,15,2,2,37,68864
7,2,1,1,1,38,73311
11,2,1,1,2,38,25809
6,6,1,1,2,38,74255
6,2,1,2,1,38,20578
8,13,1,2,1,38,67692
24,3,1,2,2,38,31028
24,2,2,1,1,38,12106
24,1,2,1,1,38,25455
18,10,2,1,2,38,12215
22,9,2,1,2,38,43613
21,8,2,2,1,38,76622
4,5,2,2,2,38,57789
12,2,2,2,2,38,2631
16,12,3,1,1,38,14992
3,15,3,1,1,38,98668
19,6,3,1,2,38,80561
11,6,3,2,1,38,9026
15,1,3,2,1,38,829
12,2,3,2,2,38,65181
16,6,3,2,2,38,34682
6,5,4,1,1,38,83533
8,1,4,1,2,38,37843
1,12,4,1,2,38,17699
5,14,4,2,1,38,17673
18,9,4,2,1,38,20953
9,3,4,2,2,38,52942
11,4,5,1,1,38,91413
12,8,5,1,1,38,78326
11,11,5,1,2,38,41639
12,10,5,1,2,38,65455
6,5,5,2,1,38,85419
7,12,5,2,2,38,8692
12,3,5,2,2,38,92732
7,1,6,1,1,38,57688
14,8,6,1,2,38,93493
13,11,6,1,2,38,31576
10,5,6,2,1,38,67180
7,15,6,2,1,38,81762
9,2,6,2,2,38,15649
3,5,7,1,1,38,8406
10,12,7,1,1,38,28006
15,11,7,1,2,38,3452
5,6,7,1,2,38,45139
5,14,7,2,1,38,5198
7,12,7,2,2,38,45173
1,5,7,2,2,38,14212
12,10,8,1,1,38,53423
8,14,8,1,1,38,64983
5,11,8,1,2,38,41972
15,14,8,2,1,38,61509
16,8,8,2,1,38,90881
3,1,8,2,2,38,69156
5,1,8,2,2,38,44282
9,11,9,1,1,38,48528
8,7,9,1,2,38,53486
12,8,9,1,2,38,64604
8,15,9,2,1,38,43008
9,1,9,2,1,38,18981
7,13,9,2,2,38,31200
14,9,10,1,1,38,24887
